TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Sequence
TR26924,216,2022-11-06,P3,7500,6,45000,13,3986
TR20290,55,2022-10-09,P1,8800,8,70400,7,3987
TR31927,244,2022-11-06,P2,3200,7,22400,7,3988
TR28599,356,2022-10-09,P7,9400,3,28200,1,3989
TR33293,104,2022-11-06,P9,10000,1,10000,8,3990
TR43316,171,2022-10-09,P2,3200,4,12800,4,3991
TR39280,387,2022-11-06,P7,9400,4,37600,1,3992
TR57126,69,2022-11-06,P5,4200,2,8400,13,3993
TR6142,321,2022-11-06,P2,3200,6,19200,5,3994
TR6757,364,2022-11-06,P1,8800,10,88000,12,3995
TR6900,223,2022-10-24,P10,15000,2,30000,9,3996
TR51042,24,2022-10-09,P3,7500,6,45000,11,3997
TR81835,263,2022-11-06,P5,4200,4,16800,5,3998
TR89187,372,2022-10-24,P9,10000,2,20000,3,3999
TR74251,247,2022-10-09,P2,3200,3,9600,3,4000
TR15187,358,2022-11-07,P8,16000,2,32000,11,4001
TR94900,57,2022-10-24,P6,18000,3,54000,10,4002
TR81175,247,2022-10-09,P8,16000,2,32000,3,4003
TR15686,358,2022-11-07,P8,16000,2,32000,14,4004
TR98873,137,2022-10-24,P7,9400,5,47000,5,4005
TR18844,381,2022-11-07,P4,12000,4,48000,12,4006
TR50938,373,2022-10-25,P10,15000,3,45000,1,4007
TR85559,377,2022-10-09,P1,8800,3,26400,1,4008
TR32894,246,2022-11-07,P6,18000,4,72000,6,4009
TR61977,46,2022-10-25,P3,7500,4,30000,4,4010
TR10179,367,2022-10-10,P10,15000,3,45000,9,4011
TR4823,304,2022-11-07,P7,9400,3,28200,9,4012
TR6546,354,2022-10-25,P2,3200,5,16000,6,4013
TR12173,429,2022-10-10,P2,3200,4,12800,5,4014
TR7405,44,2022-11-07,P2,3200,6,19200,7,4015
TR24154,294,2022-10-10,P2,3200,4,12800,6,4016
TR76940,161,2022-11-07,P4,12000,2,24000,10,4017
TR7054,331,2022-10-25,P10,15000,3,45000,10,4018
TR35698,436,2022-10-10,P8,16000,3,48000,5,4019
TR79810,230,2022-11-07,P7,9400,5,47000,6,4020
TR39362,154,2022-10-10,P2,3200,7,22400,7,4021
TR8106,239,2022-11-07,P4,12000,5,60000,8,4022
TR85256,12,2022-10-25,P3,7500,5,37500,12,4023
TR84150,8,2022-11-07,P8,16000,3,48000,5,4024
TR91625,239,2022-10-25,P9,10000,4,40000,14,4025
TR41201,229,2022-10-10,P4,12000,5,60000,14,4026
TR86103,434,2022-11-07,P10,15000,1,15000,6,4027
TR99925,280,2022-10-25,P10,15000,5,75000,12,4028
TR89102,49,2022-11-07,P5,4200,2,8400,14,4029
TR24197,48,2022-10-26,P9,10000,4,40000,8,4030
TR421,315,2022-10-10,P7,9400,5,47000,3,4031
TR14846,359,2022-11-08,P3,7500,3,22500,1,4032
TR27277,365,2022-10-26,P10,15000,5,75000,1,4033
TR52164,105,2022-10-10,P3,7500,2,15000,10,4034
TR22500,351,2022-11-08,P9,10000,3,30000,4,4035
TR39885,183,2022-10-26,P2,3200,6,19200,1,4036
TR23073,336,2022-11-08,P2,3200,4,12800,12,4037
TR28308,42,2022-11-08,P6,18000,3,54000,8,4038
TR41139,90,2022-10-26,P7,9400,4,37600,2,4039
TR4327,109,2022-10-26,P5,4200,3,12600,5,4040
TR73573,293,2022-10-26,P5,4200,2,8400,10,4041
TR32136,155,2022-11-08,P5,4200,2,8400,5,4042
TR75594,428,2022-10-26,P5,4200,5,21000,12,4043
TR75642,356,2022-10-26,P5,4200,2,8400,14,4044
TR81045,269,2022-10-26,P5,4200,2,8400,4,4045
TR89915,256,2022-10-26,P5,4200,5,21000,2,4046
TR35770,1,2022-11-08,P8,16000,1,16000,5,4047
TR38607,190,2022-11-08,P3,7500,5,37500,2,4048
TR41323,186,2022-11-08,P2,3200,7,22400,9,4049
TR47154,128,2022-11-08,P9,10000,2,20000,1,4050
TR91783,435,2022-10-26,P6,18000,1,18000,14,4051
TR49831,174,2022-11-08,P10,15000,2,30000,14,4052
TR92396,120,2022-10-26,P6,18000,1,18000,2,4053
TR58197,428,2022-11-08,P3,7500,5,37500,8,4054
TR15484,252,2022-10-27,P5,4200,4,16800,4,4055
TR21236,340,2022-10-27,P6,18000,2,36000,9,4056
TR22563,231,2022-10-27,P2,3200,5,16000,8,4057
TR7587,205,2022-11-08,P4,12000,2,24000,11,4058
TR7622,171,2022-11-08,P4,12000,5,60000,2,4059
TR33327,210,2022-10-27,P6,18000,2,36000,2,4060
TR49304,126,2022-10-27,P9,10000,1,10000,7,4061
TR8016,312,2022-11-08,P5,4200,2,8400,3,4062
TR83203,92,2022-11-08,P5,4200,3,12600,4,4063
TR86167,302,2022-11-08,P7,9400,6,56400,11,4064
TR10359,121,2022-11-09,P6,18000,1,18000,8,4065
TR51394,30,2022-10-27,P3,7500,3,22500,6,4066
TR10973,258,2022-11-09,P10,15000,5,75000,12,4067
TR56012,238,2022-10-27,P1,8800,5,44000,12,4068
TR61145,75,2022-10-27,P8,16000,1,16000,13,4069
TR74178,85,2022-10-27,P8,16000,2,32000,6,4070
TR7687,273,2022-10-27,P5,4200,3,12600,12,4071
TR20273,309,2022-11-09,P7,9400,6,56400,11,4072
TR81183,435,2022-10-27,P10,15000,1,15000,10,4073
TR22601,147,2022-11-09,P4,12000,5,60000,13,4074
TR24434,281,2022-11-09,P1,8800,3,26400,1,4075
TR28710,89,2022-11-09,P4,12000,5,60000,4,4076
TR88606,56,2022-10-27,P10,15000,1,15000,8,4077
TR34375,397,2022-11-09,P2,3200,6,19200,2,4078
TR899,345,2022-10-27,P8,16000,2,32000,8,4079
TR39134,144,2022-11-09,P6,18000,3,54000,5,4080
TR95963,68,2022-10-27,P7,9400,4,37600,8,4081
TR39243,403,2022-11-09,P6,18000,3,54000,5,4082
TR96423,133,2022-10-27,P7,9400,3,28200,7,4083
TR10686,433,2022-10-28,P8,16000,1,16000,5,4084
TR24433,152,2022-10-28,P9,10000,6,60000,6,4085
TR26928,340,2022-10-28,P7,9400,2,18800,6,4086
TR31424,280,2022-10-28,P4,12000,1,12000,8,4087
TR44238,63,2022-10-28,P2,3200,6,19200,1,4088
TR48522,413,2022-10-28,P10,15000,2,30000,1,4089
TR50999,375,2022-10-28,P2,3200,7,22400,14,4090
TR55940,70,2022-10-28,P4,12000,3,36000,4,4091
TR71886,68,2022-10-28,P9,10000,5,50000,13,4092
TR77106,333,2022-10-28,P4,12000,3,36000,9,4093
TR85122,1,2022-10-28,P7,9400,3,28200,5,4094
TR87453,157,2022-10-28,P10,15000,5,75000,11,4095
TR89690,372,2022-10-28,P7,9400,6,56400,3,4096
TR97233,24,2022-10-28,P2,3200,3,9600,3,4097
TR9777,439,2022-10-28,P9,10000,2,20000,6,4098
TR98086,27,2022-10-28,P8,16000,3,48000,4,4099
TR18456,8,2022-10-29,P5,4200,4,16800,8,4100
TR2373,392,2022-10-29,P5,4200,5,21000,4,4101
TR33538,186,2022-10-29,P4,12000,3,36000,12,4102
TR35442,276,2022-10-29,P10,15000,5,75000,13,4103
TR4085,159,2022-11-09,P3,7500,4,30000,14,4104
TR54984,35,2022-11-14,P3,7500,2,15000,7,4105
TR42126,108,2022-11-09,P4,12000,3,36000,8,4106
TR53280,167,2022-11-09,P1,8800,8,70400,13,4107
TR69375,315,2022-11-09,P8,16000,3,48000,2,4108
TR43355,63,2022-12-01,P7,9400,5,47000,1,4109
TR72979,265,2022-11-09,P10,15000,5,75000,5,4110
TR76044,156,2022-11-09,P5,4200,5,21000,8,4111
TR6278,35,2022-11-14,P5,4200,2,8400,3,4112
TR47850,379,2022-12-01,P8,16000,2,32000,7,4113
TR64717,129,2022-11-14,P3,7500,4,30000,12,4114
TR5383,445,2022-12-01,P7,9400,3,28200,12,4115
TR77209,99,2022-11-09,P10,15000,3,45000,7,4116
TR67721,207,2022-11-14,P5,4200,2,8400,3,4117
TR70266,258,2022-11-14,P2,3200,3,9600,5,4118
TR59307,331,2022-12-01,P7,9400,3,28200,6,4119
TR73970,401,2022-11-14,P7,9400,2,18800,9,4120
TR87409,246,2022-11-09,P2,3200,3,9600,1,4121
TR61423,430,2022-12-01,P8,16000,2,32000,4,4122
TR99810,188,2022-11-09,P8,16000,2,32000,2,4123
TR66383,185,2022-12-01,P3,7500,5,37500,6,4124
TR77201,278,2022-11-14,P2,3200,5,16000,8,4125
TR70140,330,2022-12-01,P9,10000,5,50000,5,4126
TR26836,63,2022-11-15,P6,18000,1,18000,11,4127
TR85173,53,2022-12-01,P7,9400,3,28200,14,4128
TR2704,370,2022-11-15,P4,12000,5,60000,14,4129
TR89330,311,2022-12-01,P5,4200,4,16800,3,4130
TR91764,243,2022-12-01,P3,7500,3,22500,2,4131
TR30241,381,2022-11-15,P8,16000,2,32000,12,4132
TR92229,408,2022-12-01,P5,4200,3,12600,1,4133
TR40755,423,2022-11-15,P3,7500,4,30000,12,4134
TR45559,356,2022-11-15,P2,3200,3,9600,10,4135
TR94834,307,2022-12-01,P10,15000,3,45000,1,4136
TR48168,38,2022-11-15,P10,15000,2,30000,6,4137
TR99018,334,2022-12-01,P1,8800,4,35200,13,4138
TR55433,365,2022-11-15,P10,15000,1,15000,7,4139
TR21628,32,2022-12-02,P3,7500,4,30000,7,4140
TR62122,99,2022-11-15,P9,10000,4,40000,6,4141
TR24807,158,2022-12-02,P3,7500,2,15000,6,4142
TR84731,54,2022-11-15,P9,10000,2,20000,13,4143
TR25531,406,2022-12-02,P10,15000,1,15000,5,4144
TR88263,77,2022-11-15,P5,4200,5,21000,14,4145
TR32781,19,2022-12-02,P2,3200,5,16000,14,4146
TR94383,363,2022-11-15,P5,4200,5,21000,14,4147
TR56448,89,2022-12-02,P8,16000,1,16000,4,4148
TR60931,383,2022-12-02,P10,15000,4,60000,14,4149
TR63231,184,2022-12-02,P4,12000,3,36000,6,4150
TR66060,293,2022-12-02,P2,3200,3,9600,11,4151
TR80312,299,2022-12-02,P7,9400,5,47000,9,4152
TR8348,99,2022-12-02,P1,8800,2,17600,3,4153
TR25124,269,2022-12-03,P5,4200,5,21000,3,4154
TR392,160,2022-12-03,P5,4200,4,16800,9,4155
TR45801,118,2022-12-03,P6,18000,1,18000,2,4156
TR54845,46,2022-12-03,P7,9400,4,37600,1,4157
TR66064,103,2022-12-03,P4,12000,1,12000,14,4158
TR71834,144,2022-12-03,P5,4200,5,21000,8,4159
TR13607,54,2022-11-16,P8,16000,2,32000,2,4160
TR72028,242,2022-12-03,P9,10000,4,40000,12,4161
TR35471,280,2022-11-16,P4,12000,3,36000,7,4162
TR74369,65,2022-12-03,P7,9400,5,47000,14,4163
TR36786,405,2022-11-16,P1,8800,6,52800,8,4164
TR82078,166,2022-12-03,P10,15000,3,45000,12,4165
TR3945,38,2022-11-16,P5,4200,3,12600,14,4166
TR84662,97,2022-12-03,P10,15000,1,15000,13,4167
TR41738,15,2022-11-16,P10,15000,2,30000,8,4168
TR852,54,2022-12-03,P8,16000,3,48000,5,4169
TR85437,188,2022-12-03,P3,7500,4,30000,4,4170
TR55015,407,2022-11-16,P2,3200,3,9600,9,4171
TR90097,62,2022-12-03,P7,9400,5,47000,3,4172
TR56831,173,2022-11-16,P10,15000,4,60000,5,4173
TR98621,398,2022-12-03,P3,7500,3,22500,6,4174
TR19124,355,2022-12-04,P5,4200,3,12600,14,4175
TR60769,445,2022-11-16,P5,4200,5,21000,13,4176
TR92445,53,2022-11-16,P8,16000,1,16000,1,4177
TR20341,272,2022-12-04,P3,7500,4,30000,10,4178
TR95658,217,2022-11-16,P6,18000,2,36000,14,4179
TR36935,182,2022-12-04,P8,16000,2,32000,10,4180
TR95680,156,2022-11-16,P5,4200,2,8400,14,4181
TR47753,310,2022-12-04,P3,7500,3,22500,8,4182
TR14474,391,2022-11-17,P6,18000,2,36000,3,4183
TR16814,264,2022-11-17,P4,12000,3,36000,11,4184
TR50714,417,2022-12-04,P4,12000,1,12000,2,4185
TR1703,416,2022-11-17,P4,12000,3,36000,3,4186
TR52290,274,2022-12-04,P5,4200,2,8400,7,4187
TR24833,178,2022-11-17,P3,7500,6,45000,6,4188
TR52536,198,2022-12-04,P2,3200,3,9600,9,4189
TR29761,391,2022-11-17,P6,18000,1,18000,4,4190
TR55223,434,2022-12-04,P2,3200,5,16000,5,4191
TR40653,375,2022-11-17,P9,10000,4,40000,1,4192
TR60278,384,2022-12-04,P8,16000,1,16000,3,4193
TR49018,76,2022-11-17,P5,4200,3,12600,14,4194
TR67715,287,2022-11-17,P7,9400,6,56400,7,4195
TR65128,410,2022-12-04,P9,10000,4,40000,11,4196
TR77689,345,2022-11-17,P2,3200,6,19200,12,4197
TR73412,195,2022-12-04,P1,8800,6,52800,11,4198
TR97888,219,2022-11-17,P2,3200,4,12800,11,4199
TR16609,257,2022-11-18,P10,15000,4,60000,1,4200
TR18570,331,2022-11-18,P8,16000,1,16000,11,4201
TR79758,417,2022-12-04,P1,8800,9,79200,13,4202
TR81761,47,2022-12-04,P9,10000,4,40000,5,4203
TR23827,440,2022-11-18,P3,7500,2,15000,5,4204
TR82098,29,2022-12-04,P10,15000,2,30000,12,4205
TR27221,111,2022-11-18,P7,9400,3,28200,8,4206
TR82330,135,2022-12-04,P5,4200,4,16800,2,4207
TR29483,138,2022-11-18,P8,16000,1,16000,2,4208
TR32500,188,2022-11-18,P1,8800,3,26400,12,4209
TR89579,5,2022-12-04,P10,15000,3,45000,8,4210
TR34269,332,2022-11-18,P10,15000,2,30000,9,4211
TR92242,10,2022-12-04,P5,4200,5,21000,7,4212
TR41780,200,2022-11-18,P3,7500,2,15000,13,4213
TR99673,44,2022-12-04,P7,9400,2,18800,7,4214
TR43199,316,2022-11-18,P7,9400,3,28200,1,4215
TR13825,105,2022-12-05,P8,16000,1,16000,5,4216
TR17117,227,2022-12-05,P4,12000,1,12000,2,4217
TR19818,152,2022-12-05,P3,7500,4,30000,8,4218
TR39449,419,2022-12-05,P2,3200,4,12800,4,4219
TR41552,219,2022-12-05,P9,10000,3,30000,2,4220
TR43237,20,2022-12-05,P10,15000,1,15000,7,4221
TR46289,445,2022-12-05,P6,18000,2,36000,6,4222
TR55592,411,2022-12-05,P5,4200,2,8400,1,4223
TR59101,244,2022-12-05,P10,15000,1,15000,1,4224
TR78412,357,2022-12-05,P7,9400,5,47000,4,4225
TR80708,102,2022-12-05,P9,10000,4,40000,13,4226
TR9521,319,2022-12-05,P5,4200,5,21000,11,4227
TR21207,267,2022-12-06,P1,8800,7,61600,13,4228
TR23226,51,2022-12-06,P4,12000,2,24000,14,4229
TR38405,86,2022-12-06,P9,10000,4,40000,3,4230
TR42648,214,2022-12-06,P7,9400,6,56400,1,4231
TR45233,95,2022-11-18,P9,10000,7,70000,4,4232
TR53831,1,2022-12-06,P10,15000,4,60000,5,4233
TR58856,44,2022-12-06,P10,15000,2,30000,3,4234
TR53237,105,2022-11-18,P1,8800,10,88000,9,4235
TR30673,20,2022-11-10,P3,7500,4,30000,3,4236
TR59306,336,2022-12-06,P2,3200,4,12800,6,4237
TR64001,378,2022-11-18,P5,4200,4,16800,5,4238
TR60466,139,2022-12-06,P5,4200,2,8400,11,4239
TR6622,34,2022-11-18,P9,10000,6,60000,13,4240
TR43071,164,2022-11-10,P4,12000,2,24000,12,4241
TR60895,424,2022-12-06,P7,9400,2,18800,11,4242
TR72286,358,2022-11-18,P4,12000,1,12000,2,4243
TR43692,333,2022-11-10,P10,15000,1,15000,11,4244
TR78826,178,2022-12-06,P2,3200,3,9600,13,4245
TR75771,313,2022-11-18,P3,7500,5,37500,10,4246
TR49280,69,2022-11-10,P3,7500,2,15000,11,4247
TR90571,52,2022-12-06,P7,9400,5,47000,9,4248
TR84081,85,2022-11-18,P5,4200,3,12600,5,4249
TR58767,289,2022-11-10,P9,10000,6,60000,9,4250
TR26472,2,2022-12-07,P6,18000,3,54000,2,4251
TR85437,172,2022-11-18,P9,10000,2,20000,1,4252
TR33848,84,2022-12-07,P3,7500,5,37500,1,4253
TR89788,312,2022-11-18,P3,7500,4,30000,14,4254
TR35458,332,2022-12-07,P10,15000,5,75000,7,4255
TR90279,388,2022-11-18,P3,7500,5,37500,7,4256
TR38587,256,2022-12-07,P10,15000,3,45000,7,4257
TR98585,185,2022-11-18,P9,10000,7,70000,14,4258
TR5063,328,2022-12-07,P5,4200,4,16800,5,4259
TR48182,199,2022-11-19,P3,7500,6,45000,6,4260
TR55690,254,2022-12-07,P2,3200,3,9600,13,4261
TR51183,328,2022-11-19,P5,4200,4,16800,1,4262
TR65616,376,2022-12-07,P1,8800,5,44000,12,4263
TR68650,350,2022-11-10,P5,4200,2,8400,6,4264
TR52284,270,2022-11-19,P9,10000,3,30000,3,4265
TR68741,95,2022-12-07,P4,12000,1,12000,5,4266
TR55066,74,2022-11-19,P8,16000,1,16000,14,4267
TR81763,216,2022-12-07,P9,10000,2,20000,14,4268
TR60249,78,2022-11-19,P9,10000,5,50000,11,4269
TR94513,236,2022-12-07,P3,7500,4,30000,3,4270
TR7088,182,2022-11-10,P10,15000,2,30000,7,4271
TR67587,375,2022-11-19,P5,4200,2,8400,4,4272
TR15423,192,2022-12-08,P10,15000,1,15000,12,4273
TR71695,329,2022-11-10,P8,16000,1,16000,14,4274
TR67617,173,2022-11-19,P4,12000,3,36000,12,4275
TR18049,300,2022-12-08,P8,16000,3,48000,2,4276
TR97856,335,2022-11-10,P3,7500,4,30000,8,4277
TR69937,366,2022-11-19,P10,15000,5,75000,4,4278
TR22634,34,2022-12-08,P5,4200,5,21000,12,4279
TR15000,199,2022-11-11,P8,16000,1,16000,6,4280
TR74737,186,2022-11-19,P10,15000,2,30000,6,4281
TR41297,262,2022-12-08,P9,10000,1,10000,6,4282
TR22770,93,2022-11-11,P8,16000,1,16000,3,4283
TR88367,261,2022-11-19,P8,16000,1,16000,4,4284
TR51434,136,2022-12-08,P10,15000,2,30000,13,4285
TR23475,128,2022-11-11,P8,16000,3,48000,6,4286
TR98688,153,2022-11-19,P8,16000,1,16000,8,4287
TR51635,301,2022-12-08,P1,8800,8,70400,12,4288
TR1290,281,2022-11-20,P9,10000,5,50000,6,4289
TR6044,252,2022-12-08,P10,15000,1,15000,13,4290
TR29808,138,2022-11-20,P1,8800,10,88000,9,4291
TR25222,395,2022-11-11,P5,4200,3,12600,13,4292
TR71892,197,2022-12-08,P1,8800,4,35200,3,4293
TR31634,416,2022-11-20,P5,4200,4,16800,2,4294
TR25694,306,2022-11-11,P5,4200,3,12600,14,4295
TR77710,83,2022-12-08,P2,3200,5,16000,1,4296
TR33091,396,2022-11-20,P9,10000,4,40000,11,4297
TR98724,190,2022-12-08,P8,16000,3,48000,6,4298
TR35021,282,2022-11-20,P9,10000,7,70000,1,4299
TR26238,422,2022-11-11,P5,4200,3,12600,12,4300
TR24596,383,2022-12-09,P8,16000,3,48000,2,4301
TR39496,211,2022-11-20,P6,18000,4,72000,1,4302
TR3310,60,2022-11-11,P3,7500,4,30000,7,4303
TR25103,98,2022-12-09,P4,12000,1,12000,10,4304
TR33517,399,2022-11-11,P5,4200,2,8400,10,4305
TR42870,184,2022-11-20,P8,16000,2,32000,10,4306
TR30456,128,2022-12-09,P7,9400,3,28200,2,4307
TR3902,408,2022-11-11,P10,15000,1,15000,2,4308
TR44858,147,2022-11-20,P4,12000,1,12000,4,4309
TR31168,6,2022-12-09,P6,18000,2,36000,3,4310
TR51313,156,2022-11-20,P9,10000,2,20000,12,4311
TR51576,346,2022-11-11,P8,16000,2,32000,10,4312
TR33086,270,2022-12-09,P3,7500,3,22500,2,4313
TR53399,352,2022-11-20,P1,8800,6,52800,13,4314
TR4028,394,2022-12-09,P4,12000,1,12000,14,4315
TR57403,283,2022-11-20,P1,8800,3,26400,12,4316
TR45253,320,2022-12-09,P7,9400,4,37600,6,4317
TR66276,420,2022-11-20,P5,4200,2,8400,3,4318
TR55454,252,2022-11-11,P10,15000,3,45000,5,4319
TR68183,445,2022-11-20,P5,4200,3,12600,10,4320
TR57386,258,2022-11-11,P2,3200,4,12800,14,4321
TR4767,195,2022-12-09,P10,15000,5,75000,12,4322
TR63925,375,2022-11-11,P7,9400,4,37600,11,4323
TR76988,293,2022-11-20,P8,16000,2,32000,11,4324
TR56579,12,2022-12-09,P7,9400,4,37600,4,4325
TR68087,370,2022-11-11,P2,3200,4,12800,9,4326
TR10192,412,2022-11-21,P9,10000,6,60000,10,4327
TR73457,301,2022-12-09,P1,8800,4,35200,14,4328
TR11490,32,2022-11-21,P5,4200,2,8400,13,4329
TR86080,187,2022-12-09,P9,10000,3,30000,4,4330
TR11869,245,2022-11-21,P10,15000,5,75000,4,4331
TR86648,266,2022-12-09,P3,7500,4,30000,1,4332
TR68932,423,2022-11-11,P4,12000,5,60000,5,4333
TR1708,245,2022-11-21,P10,15000,3,45000,10,4334
TR90402,68,2022-12-09,P3,7500,3,22500,5,4335
TR69908,321,2022-11-11,P9,10000,5,50000,12,4336
TR19079,427,2022-11-21,P10,15000,5,75000,12,4337
TR71919,140,2022-11-11,P5,4200,3,12600,10,4338
TR19399,316,2022-11-21,P10,15000,3,45000,11,4339
TR93294,361,2022-12-09,P9,10000,2,20000,9,4340
TR36510,170,2022-11-21,P1,8800,8,70400,1,4341
TR94190,273,2022-12-09,P7,9400,3,28200,8,4342
TR4857,418,2022-11-21,P5,4200,2,8400,11,4343
TR8685,392,2022-11-11,P5,4200,5,21000,9,4344
TR15354,277,2022-12-10,P8,16000,3,48000,4,4345
TR50048,158,2022-11-21,P2,3200,7,22400,12,4346
TR95910,294,2022-11-11,P10,15000,5,75000,14,4347
TR969,371,2022-11-11,P10,15000,1,15000,14,4348
TR63575,248,2022-11-21,P4,12000,3,36000,5,4349
TR99883,172,2022-11-11,P10,15000,2,30000,11,4350
TR67399,436,2022-11-21,P7,9400,5,47000,9,4351
TR20262,32,2022-11-12,P10,15000,4,60000,9,4352
TR69188,172,2022-11-21,P10,15000,1,15000,8,4353
TR32937,87,2022-11-12,P10,15000,4,60000,1,4354
TR74716,447,2022-11-21,P10,15000,3,45000,10,4355
TR20265,402,2022-12-10,P1,8800,10,88000,9,4356
TR92302,34,2022-11-21,P8,16000,2,32000,14,4357
TR21542,393,2022-12-10,P1,8800,2,17600,11,4358
TR45837,283,2022-11-12,P10,15000,2,30000,10,4359
TR15550,252,2022-11-22,P5,4200,3,12600,5,4360
TR21792,370,2022-12-10,P6,18000,2,36000,10,4361
TR21772,187,2022-11-22,P9,10000,5,50000,7,4362
TR33808,326,2022-12-10,P10,15000,3,45000,11,4363
TR23282,260,2022-11-22,P4,12000,5,60000,1,4364
TR36913,267,2022-12-10,P2,3200,4,12800,3,4365
TR53809,415,2022-11-12,P10,15000,1,15000,11,4366
TR31182,171,2022-11-22,P4,12000,5,60000,2,4367
TR39986,134,2022-12-10,P5,4200,5,21000,11,4368
TR66818,304,2022-11-12,P1,8800,4,35200,4,4369
TR34975,151,2022-11-22,P5,4200,5,21000,4,4370
TR4334,298,2022-12-10,P2,3200,4,12800,6,4371
TR35146,266,2022-11-22,P3,7500,5,37500,5,4372
TR7107,323,2022-11-12,P7,9400,3,28200,4,4373
TR58438,417,2022-12-10,P10,15000,3,45000,2,4374
TR77046,87,2022-11-12,P9,10000,1,10000,8,4375
TR4292,134,2022-11-22,P6,18000,2,36000,4,4376
TR6389,211,2022-12-10,P5,4200,2,8400,10,4377
TR79945,145,2022-11-12,P8,16000,1,16000,3,4378
TR55588,314,2022-11-22,P10,15000,2,30000,11,4379
TR73668,94,2022-12-10,P8,16000,3,48000,5,4380
TR67655,136,2022-11-22,P5,4200,5,21000,3,4381
TR84583,145,2022-11-12,P5,4200,5,21000,11,4382
TR76260,299,2022-12-10,P8,16000,1,16000,3,4383
TR85415,61,2022-11-12,P9,10000,3,30000,2,4384
TR78287,310,2022-11-22,P2,3200,7,22400,1,4385
TR9272,127,2022-11-22,P5,4200,2,8400,10,4386
TR94759,215,2022-11-22,P6,18000,3,54000,10,4387
TR99527,88,2022-11-12,P5,4200,2,8400,11,4388
TR1793,116,2022-11-23,P9,10000,6,60000,10,4389
TR66790,350,2022-11-23,P3,7500,3,22500,10,4390
TR67843,320,2022-11-23,P1,8800,7,61600,7,4391
TR72254,338,2022-11-23,P2,3200,7,22400,11,4392
TR79604,416,2022-12-10,P1,8800,7,61600,10,4393
TR74731,140,2022-11-23,P9,10000,1,10000,14,4394
TR16913,10,2022-12-11,P3,7500,3,22500,8,4395
TR76084,19,2022-11-23,P4,12000,4,48000,4,4396
TR11019,64,2022-11-13,P2,3200,7,22400,3,4397
TR25602,126,2022-12-11,P4,12000,2,24000,13,4398
TR8726,260,2022-11-23,P10,15000,5,75000,3,4399
TR14030,113,2022-11-13,P8,16000,1,16000,13,4400
TR3269,353,2022-12-11,P4,12000,3,36000,2,4401
TR98356,434,2022-11-23,P2,3200,7,22400,2,4402
TR17949,124,2022-11-13,P1,8800,9,79200,6,4403
TR33105,107,2022-12-11,P7,9400,3,28200,3,4404
TR23490,279,2022-11-13,P7,9400,4,37600,13,4405
TR10642,203,2022-11-24,P6,18000,3,54000,1,4406
TR34279,194,2022-12-11,P5,4200,3,12600,7,4407
TR33145,260,2022-11-13,P9,10000,6,60000,10,4408
TR16580,233,2022-11-24,P4,12000,4,48000,1,4409
TR37941,225,2022-12-11,P4,12000,1,12000,14,4410
TR3445,222,2022-11-13,P6,18000,4,72000,5,4411
TR18349,75,2022-11-24,P10,15000,1,15000,12,4412
TR40559,30,2022-11-24,P3,7500,5,37500,10,4413
TR54770,272,2022-11-24,P10,15000,2,30000,7,4414
TR65027,54,2022-11-24,P10,15000,4,60000,4,4415
TR41139,215,2022-12-11,P3,7500,3,22500,7,4416
TR74653,434,2022-11-24,P5,4200,3,12600,14,4417
TR42615,6,2022-12-11,P6,18000,3,54000,13,4418
TR42086,244,2022-11-13,P8,16000,3,48000,1,4419
TR79806,444,2022-11-24,P7,9400,6,56400,12,4420
TR49206,369,2022-11-13,P10,15000,4,60000,1,4421
TR81501,4,2022-11-24,P2,3200,6,19200,3,4422
TR91200,26,2022-11-24,P5,4200,4,16800,8,4423
TR68275,332,2022-12-11,P3,7500,2,15000,4,4424
TR70083,19,2022-12-11,P7,9400,2,18800,8,4425
TR51021,171,2022-11-13,P3,7500,3,22500,8,4426
TR71434,445,2022-12-11,P10,15000,5,75000,11,4427
TR51404,216,2022-11-13,P4,12000,4,48000,12,4428
TR91911,426,2022-11-24,P9,10000,3,30000,13,4429
TR75034,356,2022-12-11,P5,4200,4,16800,9,4430
TR98786,183,2022-11-24,P3,7500,1,7500,7,4431
TR81156,329,2022-12-11,P10,15000,5,75000,6,4432
TR18566,53,2022-11-25,P3,7500,2,15000,5,4433
TR19664,235,2022-11-25,P9,10000,4,40000,13,4434
TR88705,30,2022-12-11,P5,4200,2,8400,5,4435
TR89850,324,2022-12-11,P3,7500,1,7500,7,4436
TR12667,53,2022-12-12,P4,12000,4,48000,13,4437
TR31554,409,2022-12-12,P3,7500,3,22500,10,4438
TR29950,354,2022-11-25,P2,3200,6,19200,1,4439
TR38604,268,2022-12-12,P10,15000,4,60000,6,4440
TR32680,203,2022-11-25,P6,18000,1,18000,11,4441
TR43073,288,2022-12-12,P5,4200,2,8400,1,4442
TR33585,152,2022-11-25,P5,4200,4,16800,12,4443
TR43351,288,2022-12-12,P10,15000,3,45000,4,4444
TR38934,169,2022-11-25,P4,12000,1,12000,5,4445
TR41967,287,2022-11-25,P4,12000,3,36000,3,4446
TR45013,438,2022-12-12,P7,9400,5,47000,12,4447
TR52626,106,2022-12-12,P3,7500,3,22500,1,4448
TR58000,3,2022-12-12,P7,9400,3,28200,1,4449
TR59724,387,2022-12-12,P1,8800,2,17600,11,4450
