,TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Sequence,Age,Gender,MaritalStatus,Income,ProductName,StoreName,GroupStore,Type,Latitude,Longitude
4454,TR63645,85,2022-11-27,P5,4200,3,12600,1,4519,59,1,Married,7.89,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4455,TR51183,328,2022-11-19,P5,4200,4,16800,1,4262,36,0,Married,10.53,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4456,TR88044,62,2022-01-04,P5,4200,5,21000,1,154,51,1,Married,13.62,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4457,TR70098,23,2022-09-24,P5,4200,3,12600,1,3756,57,1,Married,12.56,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4458,TR89399,246,2022-06-15,P5,4200,4,16800,1,3082,40,1,Single,21.81,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4459,TR63418,229,2022-05-29,P5,4200,3,12600,1,2195,32,0,Married,10.17,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4460,TR76708,347,2022-11-01,P5,4200,3,12600,1,3889,26,1,Single,3.69,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4461,TR94959,201,2022-02-09,P5,4200,2,8400,1,1096,57,0,Married,6.87,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4462,TR48461,117,2022-01-04,P5,4200,2,8400,1,129,45,1,Married,12.55,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4463,TR48998,224,2022-12-26,P5,4200,3,12600,1,4719,29,0,Married,3.31,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4464,TR83825,21,2022-03-09,P5,4200,2,8400,1,667,52,0,Married,12.72,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4465,TR3689,351,2022-04-08,P5,4200,2,8400,1,1291,45,1,Married,18.34,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4466,TR73761,167,2022-01-26,P5,4200,5,21000,1,297,28,1,Married,2.91,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4467,TR93002,324,2022-04-15,P5,4200,4,16800,1,1201,36,1,Married,10.59,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4468,TR86686,403,2022-01-04,P5,4200,2,8400,1,151,30,0,Married,4.06,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4469,TR90924,22,2022-07-30,P5,4200,3,12600,1,2450,34,0,Single,9.91,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4470,TR88153,303,2022-01-14,P5,4200,3,12600,1,175,45,0,Married,10.34,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4471,TR14148,418,2022-01-25,P5,4200,5,21000,1,176,45,0,Single,23.84,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4472,TR24979,276,2022-01-25,P5,4200,2,8400,1,192,31,1,Married,8.96,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4473,TR15642,264,2022-10-13,P5,4200,3,12600,1,3644,21,1,Single,1.12,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4474,TR93475,65,2022-02-21,P5,4200,5,21000,1,4942,38,0,Married,4.36,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4475,TR40617,369,2022-10-19,P5,4200,3,12600,1,3778,32,0,Married,10.62,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4476,TR97036,130,2022-03-24,P5,4200,5,21000,1,989,40,0,Married,9.73,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4477,TR56328,46,2022-03-14,P5,4200,2,8400,1,652,36,1,Married,8.31,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4478,TR32546,431,2022-07-23,P5,4200,3,12600,1,2348,40,1,Married,9.51,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4479,TR30380,409,2022-05-07,P5,4200,2,8400,1,1442,47,0,Married,28.23,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4480,TR82925,325,2022-07-02,P5,4200,3,12600,1,2286,37,0,Single,3.25,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4481,TR66478,133,2022-03-04,P5,4200,3,12600,1,442,47,1,Married,20.81,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4482,TR44593,133,2022-09-26,P5,4200,4,16800,1,3315,47,1,Married,20.81,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4483,TR13638,139,2022-03-03,P5,4200,5,21000,1,375,38,1,Married,5.17,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4484,TR72352,177,2022-05-16,P5,4200,4,16800,1,1705,33,1,Married,8.06,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4485,TR19364,37,2022-09-07,P5,4200,3,12600,1,3450,51,0,Married,17.11,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4486,TR81928,389,2022-03-03,P5,4200,2,8400,1,404,30,1,Married,3.72,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4487,TR38919,389,2022-07-18,P5,4200,5,21000,1,2279,30,1,Married,3.72,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4488,TR54450,19,2022-11-13,P5,4200,5,21000,1,4745,24,1,Single,4.14,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4489,TR87745,245,2022-01-27,P5,4200,4,16800,1,457,26,1,Married,4.58,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4490,TR43073,288,2022-12-12,P5,4200,2,8400,1,4442,22,0,Single,0.0,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4491,TR68469,430,2022-07-28,P5,4200,5,21000,1,2429,55,1,Single,18.37,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4492,TR94279,119,2022-01-21,P5,4200,4,16800,1,537,26,1,Single,5.54,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4493,TR19657,349,2022-10-23,P5,4200,4,16800,1,3901,37,0,Married,5.96,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4494,TR90531,402,2022-05-29,P5,4200,3,12600,1,2205,51,0,Married,17.65,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4495,TR78634,198,2022-07-05,P5,4200,2,8400,1,2547,45,0,Married,10.69,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4496,TR62366,58,2022-11-05,P5,4200,3,12600,1,3974,27,1,Married,4.43,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4497,TR31273,379,2022-03-30,P5,4200,3,12600,1,907,48,1,Married,17.74,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4498,TR58702,330,2022-02-02,P5,4200,4,16800,1,770,61,1,Married,7.0,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4499,TR20317,53,2022-09-07,P5,4200,4,16800,1,3453,32,0,Married,7.36,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4500,TR59381,53,2022-10-14,P5,4200,3,12600,1,3660,32,0,Married,7.36,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4501,TR51955,380,2022-10-01,P5,4200,4,16800,1,3488,40,0,Married,5.77,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4502,TR92092,193,2022-09-18,P5,4200,3,12600,1,3463,42,0,Married,20.64,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4503,TR52428,146,2022-04-13,P5,4200,4,16800,1,1150,27,0,Married,3.16,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4504,TR92229,408,2022-12-01,P5,4200,3,12600,1,4133,34,1,Married,9.45,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4505,TR72254,383,2022-05-01,P5,4200,3,12600,1,1308,39,0,Married,3.27,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4506,TR55592,411,2022-12-05,P5,4200,2,8400,1,4223,19,1,Single,0.0,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4507,TR61352,441,2022-09-28,P5,4200,3,12600,1,3393,19,0,Single,2.66,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4508,TR81085,83,2022-11-28,P1,8800,3,26400,1,4548,34,1,Married,10.88,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4509,TR97172,328,2022-05-21,P1,8800,5,44000,1,1989,36,0,Married,10.53,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4510,TR36510,170,2022-11-21,P1,8800,8,70400,1,4341,36,0,Married,7.55,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4511,TR54358,31,2022-06-29,P1,8800,2,17600,1,2222,38,0,Married,9.61,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4512,TR98291,233,2022-10-03,P1,8800,4,35200,1,3584,43,1,Married,5.69,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4513,TR93255,67,2022-11-27,P1,8800,7,61600,1,4527,19,0,Single,0.0,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4514,TR16141,282,2022-10-20,P1,8800,4,35200,1,3803,55,0,Married,11.38,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4515,TR12572,264,2022-01-17,P1,8800,8,70400,1,365,21,1,Single,1.12,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4516,TR91828,120,2022-04-13,P1,8800,3,26400,1,1159,30,0,Married,2.48,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4517,TR55266,120,2022-04-10,P1,8800,4,35200,1,1497,30,0,Married,2.48,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4518,TR85559,377,2022-10-09,P1,8800,3,26400,1,4008,53,0,Single,10.39,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4519,TR33854,216,2022-02-28,P1,8800,7,61600,1,246,30,0,Married,4.82,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4520,TR58727,121,2022-09-25,P1,8800,4,35200,1,3283,26,0,Single,2.93,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4521,TR94266,95,2022-05-09,P1,8800,9,79200,1,1530,52,0,Married,17.42,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4522,TR54663,361,2022-01-15,P1,8800,8,70400,1,304,26,1,Single,0.06,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4523,TR71793,105,2022-06-05,P1,8800,4,35200,1,1931,61,0,Married,7.54,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4524,TR78157,81,2022-04-08,P1,8800,8,70400,1,1327,44,0,Married,19.49,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4525,TR89744,413,2022-05-22,P1,8800,5,44000,1,2019,31,0,Married,8.8,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4526,TR32593,44,2022-05-30,P1,8800,2,17600,1,2217,40,0,Married,10.65,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4527,TR24434,281,2022-11-09,P1,8800,3,26400,1,4075,35,0,Married,3.03,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4528,TR85760,349,2022-09-13,P1,8800,5,44000,1,3312,37,0,Married,5.96,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4529,TR81324,352,2022-03-23,P1,8800,7,61600,1,938,69,0,Single,6.15,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4530,TR68603,166,2022-03-23,P1,8800,9,79200,1,936,33,0,Married,3.33,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4531,TR87386,247,2022-10-11,P1,8800,3,26400,1,3605,33,1,Married,8.11,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4532,TR86725,391,2022-05-25,P1,8800,7,61600,1,2120,26,0,Married,4.98,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4533,TR52524,80,2022-07-13,P1,8800,10,88000,1,2849,44,0,Married,13.45,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4534,TR44981,246,2022-07-14,P6,18000,3,54000,1,2869,40,1,Single,21.81,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4535,TR10642,203,2022-11-24,P6,18000,3,54000,1,4406,53,0,Married,17.2,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4536,TR92184,149,2022-04-23,P6,18000,4,72000,1,1408,61,1,Married,3.96,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4537,TR39557,131,2022-04-12,P6,18000,4,72000,1,1666,25,0,Single,7.12,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4538,TR39496,211,2022-11-20,P6,18000,4,72000,1,4302,29,0,Married,3.54,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4539,TR17748,92,2022-02-06,P6,18000,3,54000,1,930,60,0,Married,10.72,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4540,TR94611,368,2022-06-10,P6,18000,3,54000,1,2791,44,0,Married,16.13,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4541,TR41507,331,2022-03-17,P6,18000,3,54000,1,724,54,0,Married,16.19,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4542,TR31161,251,2022-11-01,P6,18000,1,18000,1,3869,45,1,Married,3.38,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4543,TR28611,299,2022-09-18,P6,18000,1,18000,1,3433,37,1,Married,4.54,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4544,TR31635,37,2022-12-26,P6,18000,2,36000,1,4715,51,0,Married,17.11,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4545,TR12529,66,2022-06-10,P6,18000,1,18000,1,2733,37,1,Married,3.04,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4546,TR99024,289,2022-01-21,P6,18000,3,54000,1,538,29,0,Married,2.37,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4547,TR94623,320,2022-09-06,P6,18000,4,72000,1,3440,30,0,Married,3.72,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4548,TR43126,360,2022-06-22,P6,18000,3,54000,1,1971,54,0,Married,35.78,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4549,TR16232,392,2022-05-24,P6,18000,4,72000,1,2054,45,0,Married,19.68,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4550,TR98979,260,2022-02-24,P6,18000,2,36000,1,4986,33,0,Single,6.65,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4551,TR35686,53,2022-09-26,P6,18000,1,18000,1,3307,32,0,Married,7.36,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4552,TR18564,192,2022-08-13,P6,18000,1,18000,1,2728,26,0,Single,4.47,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4553,TR57013,328,2022-09-15,P7,9400,6,56400,1,3348,36,0,Married,10.53,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4554,TR22391,183,2022-01-31,P7,9400,4,37600,1,676,27,1,Single,0.18,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4555,TR43497,140,2022-04-12,P7,9400,3,28200,1,1667,54,0,Married,9.57,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4556,TR842,137,2022-06-22,P7,9400,4,37600,1,1994,34,1,Married,6.36,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4557,TR17251,241,2022-05-14,P7,9400,5,47000,1,1686,24,1,Single,0.57,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4558,TR92652,287,2022-12-27,P7,9400,2,18800,1,4740,36,0,Single,3.7,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4559,TR46823,269,2022-09-02,P7,9400,6,56400,1,3173,39,1,Married,6.3,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4560,TR64592,233,2022-07-27,P7,9400,5,47000,1,2411,43,1,Married,5.69,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4561,TR52968,446,2022-04-21,P7,9400,6,56400,1,1348,57,0,Married,7.81,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4562,TR41376,151,2022-03-13,P7,9400,4,37600,1,631,42,0,Married,10.38,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4563,TR29671,201,2022-03-15,P7,9400,6,56400,1,674,57,0,Married,6.87,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4564,TR85871,144,2022-04-08,P7,9400,6,56400,1,1333,34,0,Married,10.01,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4565,TR27968,286,2022-08-13,P7,9400,4,37600,1,2731,60,0,Married,6.19,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4566,TR58000,3,2022-12-12,P7,9400,3,28200,1,4449,32,1,Married,9.17,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4567,TR58624,445,2022-02-15,P7,9400,6,56400,1,4866,51,0,Married,14.48,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4568,TR54845,46,2022-12-03,P7,9400,4,37600,1,4157,36,1,Married,8.31,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4569,TR88822,59,2022-01-15,P7,9400,3,28200,1,329,46,1,Married,10.57,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4570,TR28042,40,2022-08-14,P7,9400,4,37600,1,2752,19,0,Single,3.48,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4571,TR41429,100,2022-09-25,P7,9400,4,37600,1,3776,45,1,Married,6.71,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4572,TR83938,205,2022-09-10,P7,9400,5,47000,1,3229,46,0,Married,3.83,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4573,TR48479,252,2022-01-27,P7,9400,2,18800,1,349,18,1,Single,0.0,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4574,TR19203,384,2022-02-02,P7,9400,4,37600,1,752,59,1,Married,4.42,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4575,TR40115,299,2022-07-03,P7,9400,6,56400,1,2502,37,1,Married,4.54,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4576,TR87179,177,2022-06-11,P7,9400,4,37600,1,2828,33,1,Married,8.06,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4577,TR96898,29,2022-06-04,P7,9400,2,18800,1,1911,59,1,Married,10.5,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4578,TR28599,356,2022-10-09,P7,9400,3,28200,1,3989,56,0,Married,13.25,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4579,TR42648,214,2022-12-06,P7,9400,6,56400,1,4231,52,0,Married,13.14,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4580,TR86068,47,2022-07-20,P7,9400,6,56400,1,2321,35,1,Married,9.56,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4581,TR59189,310,2022-05-09,P7,9400,2,18800,1,1522,23,0,Married,4.17,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4582,TR27786,422,2022-07-06,P7,9400,4,37600,1,2553,21,1,Single,3.88,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4583,TR43355,63,2022-12-01,P7,9400,5,47000,1,4109,58,0,Married,10.78,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4584,TR7808,132,2022-04-02,P7,9400,2,18800,1,1094,41,0,Married,17.69,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4585,TR27474,265,2022-06-01,P7,9400,2,18800,1,1752,62,1,Married,9.07,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4586,TR52406,54,2022-05-12,P7,9400,2,18800,1,1619,42,0,Single,9.68,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4587,TR22673,315,2022-03-18,P7,9400,5,47000,1,758,29,1,Married,4.18,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4588,TR19759,327,2022-09-25,P7,9400,2,18800,1,3773,50,0,Married,12.41,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4589,TR43199,316,2022-11-18,P7,9400,3,28200,1,4215,45,0,Married,9.49,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4590,TR39280,387,2022-11-06,P7,9400,4,37600,1,3992,36,0,Married,9.1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4591,TR39948,383,2022-11-29,P7,9400,2,18800,1,4575,39,0,Married,3.27,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4592,TR89937,411,2022-08-20,P7,9400,5,47000,1,2987,19,1,Single,0.0,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.817
4593,TR33274,446,2022-02-28,P4,12000,2,24000,11,245,57,0,Married,7.81,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4594,TR11280,232,2022-06-12,P4,12000,4,48000,11,2833,62,0,Married,7.32,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4595,TR52783,176,2022-06-13,P4,12000,1,12000,11,2853,54,1,Married,18.32,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4596,TR16814,264,2022-11-17,P4,12000,3,36000,11,4184,21,1,Single,1.12,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4597,TR15302,134,2022-11-03,P4,12000,3,36000,11,3928,50,0,Married,18.62,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4598,TR66033,124,2022-02-19,P4,12000,2,24000,11,4920,28,0,Single,5.12,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4599,TR63136,234,2022-08-07,P4,12000,3,36000,11,2627,61,1,Married,10.86,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4600,TR29922,434,2022-08-19,P4,12000,5,60000,11,2966,37,0,Married,9.33,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4601,TR80631,150,2022-10-02,P4,12000,4,48000,11,3542,61,1,Married,8.56,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4602,TR7587,205,2022-11-08,P4,12000,2,24000,11,4058,46,0,Married,3.83,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4603,TR74947,423,2022-04-11,P4,12000,2,24000,11,1561,22,0,Married,3.55,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4604,TR53333,401,2022-07-13,P4,12000,3,36000,11,2852,45,0,Married,4.08,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4605,TR5274,187,2022-06-11,P4,12000,1,12000,11,2811,49,1,Married,9.18,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4606,TR2137,19,2022-12-15,P4,12000,3,36000,11,4504,24,1,Single,4.14,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4607,TR47702,359,2022-01-22,P4,12000,5,60000,11,546,46,0,Married,19.99,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4608,TR47547,352,2022-03-31,P4,12000,5,60000,11,980,69,0,Single,6.15,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4609,TR56367,98,2022-09-16,P4,12000,4,48000,11,3383,56,0,Married,14.54,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4610,TR64572,262,2022-06-27,P4,12000,3,36000,11,2139,34,1,Married,5.61,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4611,TR641,380,2022-07-14,P4,12000,3,36000,11,2874,40,0,Married,5.77,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4612,TR12433,75,2022-09-30,P4,12000,3,36000,11,3439,34,0,Married,9.69,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4613,TR22318,148,2022-09-16,P4,12000,2,24000,11,3368,45,0,Married,19.68,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4614,TR56886,317,2022-12-13,P4,12000,1,12000,11,4480,55,0,Married,13.89,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4615,TR53809,415,2022-11-12,P10,15000,1,15000,11,4366,44,0,Married,18.57,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4616,TR93161,51,2022-05-27,P10,15000,2,30000,11,2167,36,0,Married,7.95,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4617,TR5231,13,2022-05-21,P10,15000,5,75000,11,1972,23,0,Single,2.03,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4618,TR93557,421,2022-07-24,P10,15000,2,30000,11,2375,35,0,Married,9.01,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4619,TR43692,333,2022-11-10,P10,15000,1,15000,11,4244,47,0,Married,17.99,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4620,TR31339,347,2022-11-28,P10,15000,3,45000,11,4539,26,1,Single,3.69,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4621,TR85295,34,2022-05-28,P10,15000,1,15000,11,2179,45,0,Married,6.36,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4622,TR38731,322,2022-08-06,P10,15000,2,30000,11,2603,41,0,Married,20.01,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4623,TR93344,406,2022-10-19,P10,15000,1,15000,11,3785,38,1,Married,8.64,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4624,TR87453,157,2022-10-28,P10,15000,5,75000,11,4095,44,0,Single,2.52,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4625,TR66707,167,2022-04-02,P10,15000,1,15000,11,1088,28,1,Married,2.91,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4626,TR8580,427,2022-12-30,P10,15000,1,15000,11,4796,54,0,Married,16.88,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4627,TR65169,444,2022-08-11,P10,15000,4,60000,11,2713,53,0,Married,15.31,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
4628,TR55588,314,2022-11-22,P10,15000,2,30000,11,4379,35,0,Married,6.64,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447
